CustomerID,CustomerName,CustomerType,RegionID,SalesRepID,City,State,ZipCode,JoinDate,CreditLimit,Status
CU000279,Urban Homes,Contractor,R01,SR0156,NY City,NY,75325,2020-09-14,50000,Active
CU000280,Prime LLC,Distributor,R01,SR0086,NY City,NY,35191,2017-02-21,250000,Active
CU000281,Cornerstone Construction,Distributor,R01,SR0141,NY Metro,NY,22315,2021-05-13,50000,Active
CU000282,Metro LLC,Contractor,R03,SR0013,MI City,MI,73075,2024-06-23,1000000,Active
CU000283,Build Contracting,Contractor,R02,SR0137,FL City,FL,86637,2017-06-22,100000,Active
CU000284,Urban Builders,Contractor,R05,SR0195,CO Heights,CO,75525,2017-09-02,50000,Active
CU000285,Dream Group,Distributor,R03,SR0173,OH Heights,OH,83184,2025-03-23,25000,Active
CU000286,Cornerstone Contracting,Retailer,R02,SR0122,FL Heights,FL,15175,2023-02-02,100000,Active
CU000287,Urban Materials,Builder,R04,SR0059,AZ Heights,AZ,46087,2017-10-10,500000,Active
CU000288,Metro Materials,Contractor,R05,SR0095,WA Metro,WA,93627,2023-12-14,100000,Active
CU000289,Prime LLC,Builder,R03,SR0103,WI City,WI,34886,2023-11-17,1000000,Active
CU000290,Prime LLC,Contractor,R03,SR0103,MI Metro,MI,15737,2019-04-08,25000,Active
CU000291,Atlas Homes,Contractor,R01,SR0031,MA City,MA,78920,2021-02-09,25000,Active
CU000292,Skyline Group,Retailer,R02,SR0022,TN Heights,TN,20480,2023-04-05,25000,Active
CU000293,Home LLC,Builder,R04,SR0019,NM Heights,NM,19225,2022-10-29,500000,Active
CU000294,Summit Supply,Builder,R01,SR0071,NJ Heights,NJ,96098,2023-04-07,500000,Active
CU000295,Atlas Materials,Builder,R05,SR0035,CO Heights,CO,97194,2023-03-03,1000000,Active
CU000296,Atlas Group,Retailer,R04,SR0054,NV Metro,NV,51307,2021-08-16,500000,Active
CU000297,Metro Supply,Distributor,R04,SR0079,NM Heights,NM,82120,2022-01-07,500000,Active
CU000298,  Atlas Construction ,Builder,R04,SR0014,TX Heights,TX,49562,2020-07-13,100000,Active
CU000299,Atlas Inc,Retailer,R01,SR0161,PA Heights,PA,14946,2021-02-12,500000,Active
CU000300,Prime Inc,Distributor,R05,SR0085,WA City,WA,38499,2018-12-10,100000,Active
CU000301,Home Construction,Retailer,R04,SR0194,NV City,NV,85534,2020-11-26,1000000,Active
CU000302,Evergreen Inc,Retailer,R04,SR0074,OK City,OK,93084,2022-11-18,1000000,Active
CU000303,Urban LLC,Distributor,R01,SR0181,PA Heights,PA,30079,2021-12-31,50000,Active
CU000304,Summit Development,Contractor,R05,SR0030,UT Heights,UT,29400,2023-02-24,50000,Active
CU000305,Summit Contracting,Builder,R04,SR0129,NM City,NM,73035,2023-04-18,500000,Active
CU000306,Home Homes,Distributor,R05,SR0080,UT City,UT,85499,2021-02-05,25000,Active
CU000307,Evergreen Construction,Distributor,R03,SR0113,OH Metro,OH,32184,2023-12-28,500000,Active
CU000308,Evergreen Materials,Builder,R02,SR0072,SC City,SC,21247,2020-03-24,50000,Active
CU000309,Pioneer Group,Retailer,R01,SR0036,PA Heights,PA,37395,2023-02-26,100000,Active
CU000310,Cornerstone Construction,Contractor,R04,SR0049,NV Heights,NV,96969,2020-03-09,1000000,Active
CU000311,Evergreen Construction,Retailer,R02,SR0017,TN Metro,TN,96556,2018-03-18,250000,Active
CU000312,Summit LLC,Contractor,R01,SR0121,PA Heights,PA,23055,2019-02-03,50000,Active
CU000313,Build Construction,Builder,R02,SR0177,TN Metro,TN,79391,2017-03-17,1000000,Active
CU000314,Metro Development,Contractor,R03,SR0098,MI Metro,MI,92023,2023-03-24,50000,Active
CU000315,Evergreen Contracting,Builder,R03,SR0108,OH City,OH,60096,2021-09-06,250000,Active
CU000316,Atlas Materials,Builder,R02,SR0137,TN City,TN,27271,2018-07-20,100000,Active
CU000317,Evergreen Inc,Contractor,R03,SR0138,WI City,WI,51614,2019-01-25,50000,Active
CU000318,Summit Homes,Builder,R03,SR0008,OH Heights,OH,93472,2018-03-14,100000,Active
CU000319,Home Inc,Contractor,R02,SR0197,GA City,GA,40266,2021-01-11,500000,Active
CU000320,Pioneer Materials,Builder,R01,SR0161,MA City,MA,60785,2019-07-16,500000,Active
CU000321,Skyline Supply,Distributor,R01,SR0086,MA City,MA,18668,2023-12-03,250000,Active
CU000322,Summit Construction,Contractor,R04,SR0079,NM Metro,NM,59856,2022-11-03,250000,Active
CU000323,Metro LLC,Contractor,R01,SR0011,MA Metro,MA,15144,2019-02-17,50000,Active
CU000324,Pioneer Contracting,Builder,R03,SR0098,IN Metro,IN,90364,2022-03-14,100000,Active
CU000325,Dream Inc,Distributor,R04,SR0164,TX Heights,TX,81618,2017-04-13,25000,Active
CU000326,Prime Development,Contractor,R02,SR0062,SC Heights,SC,95010,2018-01-09,250000,Active
CU000327,Metro Homes,Distributor,R01,SR0116,MA Heights,MA,77065,2017-06-29,25000,Active
CU000328,Dream Contracting,Distributor,R02,SR0047,NC Heights,NC,16725,2020-03-28,50000,Active
CU000329,Atlas Development,Contractor,R02,SR0062,FL City,FL,,2023-10-27,25000,Active
CU000330,Pioneer Group,Retailer,R04,SR0189,AZ City,az,20407,2023-12-14,1000000,Active
CU000331,Build Materials,Retailer,R05,SR0060,WA City,WA,14250,2020-09-18,50000,Active
CU000332,Dream Development,Distributor,R01,SR0131,NJ City,NJ,87983,2025-05-28,50000,Active
CU000333,Urban Materials,Contractor,R05,SR0030,OR City,OR,18869,2020-04-14,100000,Active
CU000334,Metro Homes,Contractor,R04,SR0089,AZ City,AZ,37400,2022-06-05,100000,Active
CU000335,Home LLC,Distributor,R05,SR0195,OR Metro,OR,91689,2022-10-30,100000,Active
CU000336,Cornerstone Development,Contractor,R04,SR0199,OK City,OK,10207,2025-04-09,50000,Active
CU000337,Urban Materials,Retailer,R02,SR0132,TN Metro,TN,93558,2019-11-09,25000,Active
CU000338,Urban Construction,Contractor,R01,SR0161,PA Metro,PA,53684,2018-12-21,500000,Active
CU000339,Build Contracting,Retailer,R02,SR0152,NC Metro,NC,92208,2022-03-10,250000,Active
CU000340,Cornerstone Materials,Retailer,R04,SR0099,TX Heights,TX,12453,2017-09-29,500000,Active
CU000341,Evergreen LLC,Contractor,R02,SR0107,NC City,NC,84839,2025-06-06,250000,Active
CU000342,Summit Builders,Retailer,R03,SR0013,MI Heights,MI,41148,2019-06-05,100000,Active
CU000343,Build Supply,Builder,R05,SR0040,OR City,OR,68166,2019-02-19,100000,Active
CU000344,Urban Contracting,Builder,R03,SR0168,IN Heights,IN,22878,2019-04-21,100000,Active
CU000345,Build Development,Contractor,R01,SR0166,MA Metro,MA,87894,2018-02-27,25000,Active
CU000346,Evergreen Supply,Distributor,R05,SR0185,OR City,OR,35237,2024-07-11,100000,Active
CU000347,Prime Construction,Retailer,R01,SR0051,PA City,PA,83351,2023-03-01,100000,Active
CU000348,Skyline Contracting,Contractor,R03,SR0093,MI City,MI,90381,2018-06-17,500000,Active
CU000349,Summit Construction,Distributor,R01,SR0016,MA Heights,MA,61369,2023-11-30,25000,Active
CU000350,Evergreen LLC,Distributor,R03,SR0063,MI Metro,MI,71039,2018-02-03,1000000,Active
CU000351,Skyline Supply,Builder,R04,SR0149,NM Heights,NM,90863,2024-11-05,250000,Active
CU000352,Prime Group,Retailer,R03,SR0158,MI Metro,MI,72737,2023-10-12,25000,Active
CU000353,Cornerstone Builders,Distributor,R05,SR0035,WA Heights,WA,95124,2021-06-30,250000,Active
CU000354,Metro Contracting,Distributor,R05,SR0200,CO City,CO,60307,2021-11-19,50000,Active
CU000355,Evergreen Builders,Distributor,R05,SR0080,OR Heights,OR,85260,2020-08-25,50000,Active
CU000356,Summit Builders,Distributor,R05,SR0060,CA Metro,CA,99850,2020-09-03,100000,Active
CU000357,Atlas Construction,Distributor,R04,SR0069,TX City,TX,96623,2023-11-27,50000,Active
CU000358,Urban Development,Distributor,R05,SR0070,CO City,CO,99071,2025-01-19,1000000,Active
CU000359,Metro Homes,Contractor,R03,SR0003,IL Heights,IL,48559,2017-01-04,500000,Active
CU000360,Skyline Homes,Distributor,R05,SR0095,OR City,OR,61677,2021-04-12,25000,Active
CU000361,Dream Supply,Builder,R04,SR0059,NV City,NV,57223,2018-07-05,250000,Active
CU000362,Cornerstone Group,Distributor,R01,SR0006,NJ Heights,NJ,27796,2022-02-11,50000,Active
CU000363,Metro Homes,Distributor,R05,SR0060,CO Heights,CO,68988,2023-10-13,250000,Active
CU000364,Metro Development,Contractor,R01,SR0076,CT Metro,CT,81587,2023-05-17,1000000,Active
CU000365,Cornerstone Builders,Retailer,R04,SR0189,NM City,NM,78997,2022-03-20,250000,Active
CU000366,Skyline Group,Retailer,R05,SR0200,CA Heights,CA,96997,2023-11-17,25000,Active
CU000367,Pioneer LLC,Retailer,R01,SR0001,PA Heights,PA,85230,2020-03-30,250000,Active
CU000368,Home Inc,Contractor,R02,SR0192,FL Heights,FL,92483,2024-05-12,1000000,Active
CU000369,Prime Contracting,Retailer,R03,SR0093,WI City,WI,46418,2019-11-19,250000,Active
CU000370,Cornerstone Contracting,Builder,R01,SR0056,NJ Heights,NJ,58466,2022-06-10,500000,Active
CU000371,Dream Inc,Distributor,R02,SR0107,TN City,TN,30204,2021-04-19,25000,Active
CU000372,Atlas Materials,Builder,R02,SR0052,SC Heights,SC,44654,2022-03-16,50000,Active
CU000373,Metro Supply,Distributor,R04,SR0154,OK Metro,OK,61127,2017-02-18,1000000,Active
CU000374,Evergreen Construction,Distributor,R03,SR0103,IN Metro,IN,79637,2023-11-06,500000,Active
CU000375,Home Inc,Builder,R03,SR0088,MI Metro,MI,98511,2022-10-31,25000,Active
CU000376,Evergreen Construction,Distributor,R03,SR0178,OH Metro,OH,11567,2020-12-10,25000,Active
CU000377,Build Inc,Contractor,R02,SR0062,NC Metro,NC,87874,2024-12-10,25000,Active
CU000378,Evergreen Inc,Retailer,R01,SR0041,NJ Heights,NJ,34217,2020-04-21,250000,Active
CU000379,Summit Materials,Distributor,R04,SR0149,TX Heights,TX,19698,2020-09-24,100000,Active
CU000380,Prime Group,Distributor,R01,SR0056,PA Metro,PA,36302,2018-03-21,250000,Active
CU000381,Evergreen Builders,Retailer,R02,SR0067,TN Metro,TN,43947,2022-01-01,500000,Active
CU000382,Evergreen Homes,Distributor,R01,SR0001,MA City,MA,53231,2022-05-13,25000,Active
CU000383,Skyline Construction,Retailer,R04,SR0024,OK Heights,OK,73185,2020-09-27,500000,Active
CU000384,Metro Materials,Builder,R03,SR0028,IN City,IN,70245,2018-12-25,100000,Active
CU000385,Cornerstone Homes,Distributor,R05,SR0065,CA Metro,CA,92656,2025-03-31,100000,Active
CU000386,Cornerstone Inc,Retailer,R02,SR0062,GA City,GA,60956,2022-08-09,25000,Active
CU000387,Build Materials,Distributor,R05,SR0015,CO City,CO,15611,2024-08-09,100000,Active
CU000388,Prime Construction,Contractor,R05,SR0190,WA Heights,WA,74080,2019-09-22,50000,Active
CU000389,Prime Group,Contractor,R02,SR0017,FL City,FL,87469,2022-07-30,100000,Active
CU000390,Summit Materials,Builder,R05,SR0025,UT City,UT,98918,2020-08-10,50000,Active
CU000391,Prime Builders,Builder,R02,SR0057,FL Heights,FL,64415,2021-12-02,100000,Active
CU000392,Evergreen Inc,Contractor,R02,SR0042,TN City,TN,30677,2017-01-30,25000,Active
CU000393,Summit Group,Distributor,R02,SR0187,FL Heights,FL,37021,2021-08-15,100000,Active
CU000394,Dream Group,Retailer,R02,SR0012,GA Heights,GA,21537,2021-09-12,500000,Active
CU000395,Metro Builders,Builder,R01,SR0061,CT City,CT,80742,2020-02-07,25000,Active
CU000396,Pioneer Group,Retailer,R01,SR0046,NY City,NY,97836,2020-03-13,1000000,Active
CU000397,Pioneer Construction,Contractor,R02,SR0107,SC Metro,SC,16875,2022-06-10,500000,Active
CU000398,Pioneer Inc,Retailer,R05,SR0080,CA City,CA,64927,2019-08-01,1000000,Active
CU000399,Cornerstone Homes,Distributor,R01,SR0031,PA City,PA,59221,2017-08-11,50000,Active
CU000400,Dream Homes,Retailer,R04,SR0199,AZ City,AZ,69996,2019-04-09,250000,Active
CU000401,Home Contracting,Retailer,R03,SR0183,OH City,OH,71018,2019-06-20,25000,Active
CU000402,Atlas LLC,Builder,R03,SR0198,WI City,WI,21334,2023-08-21,50000,Active
CU000403,Summit Supply,Builder,R04,SR0004,OK Metro,OK,66917,2023-06-08,1000000,Active
CU000404,Cornerstone LLC,Contractor,R01,SR0011,MA City,MA,79615,2022-01-28,250000,Active
CU000405,Cornerstone Homes,Contractor,R04,SR0179,AZ City,AZ,27394,2017-03-07,25000,Active
CU000406,Cornerstone Inc,Distributor,R04,SR0149,NM City,NM,69616,2019-01-28,500000,Active
CU000407,Prime Homes,Retailer,R03,SR0003,IN Heights,IN,53634,2024-10-30,1000000,Active
CU000408,Prime Inc,Retailer,R05,SR0070,UT Heights,UT,17184,2017-07-31,1000000,Active
CU000409,Build Materials,Builder,R01,SR0146,MA Metro,MA,94957,2018-07-21,500000,Active
CU000410,Pioneer Inc,Retailer,R03,SR0038,OH Heights,OH,37498,2020-12-15,1000000,Active
CU000411,Build Builders,Contractor,R03,SR0138,WI Heights,WI,69298,2022-04-10,100000,Active
CU000412,Urban Builders,Builder,R05,SR0145,UT Metro,UT,70014,2020-03-27,500000,Active
CU000413,Cornerstone Contracting,Retailer,R01,SR0086,NJ City,NJ,36772,2021-09-03,25000,Active
CU000414,Pioneer Construction,Retailer,R05,SR0115,WA Metro,WA,18250,2021-08-14,250000,Active
CU000415,Atlas LLC,Retailer,R05,SR0105,OR Heights,OR,68360,2018-12-05,250000,Active
CU000416,Build Contracting,Builder,R03,SR0118,OH Metro,OH,69759,2024-12-25,100000,Active
CU000417,Cornerstone Contracting,Builder,R05,SR0060,OR City,OR,25324,2021-12-11,1000000,Active
CU000418,Cornerstone Construction,Builder,R03,SR0068,MI City,MI,55068,2022-12-26,500000,Active
CU000419,  Dream Group ,Retailer,R03,SR0128,IL City,IL,30454,2024-04-05,250000,Active
CU000420,Dream Inc,Distributor,R03,SR0183,IN Metro,IN,67947,2017-06-14,1000000,Active
CU000421,Summit Inc,Builder,R02,SR0097,TN City,TN,68454,2023-07-18,25000,Active
CU000422,Prime LLC,Distributor,R05,SR0065,WA Metro,WA,98744,2019-03-08,25000,Active
CU000423,Build Materials,Retailer,R04,SR0194,NM Heights,NM,66051,2020-11-13,500000,Active
CU000424,Skyline Group,Distributor,R03,SR0178,MI Metro,MI,64474,2025-03-04,25000,Active
CU000425,Dream Supply,Distributor,R04,SR0194,AZ Heights,AZ,78852,2017-12-29,25000,Active
CU000426,Dream LLC,Builder,R01,SR0086,MA Heights,MA,84437,2021-04-13,250000,Active
CU000427,Atlas Development,Builder,R03,SR0013,WI Metro,WI,70745,2019-12-12,100000,Active
CU000428,Dream Group,Retailer,R03,SR0093,IN City,IN,94513,2022-07-13,250000,Active
CU000429,Pioneer Inc,Contractor,R01,SR0116,CT Heights,CT,43804,2021-03-09,500000,Active
CU000430,Atlas Construction,Builder,R05,SR0085,UT City,UT,70429,2017-08-05,50000,Active
CU000431,Home Development,Builder,R03,SR0113,MI Metro,MI,20069,2018-01-23,25000,Active
CU000432,Evergreen Development,Builder,R05,SR0105,WA Heights,WA,57516,2017-02-22,100000,Active
CU000433,Summit Materials,Builder,R02,SR0117,TN Metro,TN,31368,2019-02-11,250000,Active
CU000434,Cornerstone LLC,Contractor,R05,SR0170,UT Heights,UT,24937,2018-06-22,500000,Active
CU000435,Urban Contracting,Builder,R01,SR0096,MA Metro,MA,88335,2024-12-17,1000000,Active
CU000436,Dream Contracting,Contractor,R03,SR0038,IL Heights,IL,50295,2021-10-07,50000,Active
CU000437,Build Supply,Contractor,R01,SR0151,NJ City,NJ,96479,2019-11-03,250000,Active
CU000438,Prime Inc,Contractor,R01,SR0001,NJ Metro,NJ,36217,2018-08-20,25000,Active
CU000439,Metro Inc,Contractor,R03,SR0113,WI Metro,WI,84741,2022-12-07,50000,Active
CU000440,Build Builders,Builder,R02,SR0052,GA Metro,GA,76085,2021-12-06,500000,Active
CU000441,Skyline LLC,Distributor,R01,SR0121,NY Metro,NY,24790,2018-03-28,250000,Active
CU000442,Home LLC,Retailer,R05,SR0120,WA Metro,WA,20780,2022-02-15,1000000,Active
CU000443,Metro Homes,Distributor,R05,SR0145,OR Heights,OR,66093,2024-08-13,50000,Active
CU000444,Prime Homes,Distributor,R03,SR0158,OH City,OH,96317,2021-06-29,1000000,Active
CU000445,Urban Supply,Builder,R05,SR0055,CA Heights,CA,87982,2021-10-06,25000,Active
CU000446,Home Homes,Distributor,R04,SR0189,NM Heights,NM,97382,2022-09-26,500000,Active
CU000447,Home Group,Contractor,R03,SR0033,OH Metro,OH,92361,2017-10-07,25000,Active
CU000448,Evergreen Materials,Distributor,R04,SR0124,TX City,TX,91522,2022-03-24,500000,Active
CU000449,Metro Development,Contractor,R02,SR0157,NC Heights,NC,80848,2021-10-29,250000,Active
CU000450,Pioneer Group,Retailer,R01,SR0101,MA Metro,MA,33182,2024-12-02,250000,Active
CU000451,Cornerstone Homes,Distributor,R02,SR0042,SC Metro,SC,24336,2022-05-04,100000,Active
CU000452,Home Group,Retailer,R05,SR0020,WA Heights,WA,59518,2020-08-05,250000,Active
CU000453,Urban Materials,Retailer,R01,SR0011,NJ Heights,NJ,86541,2021-04-08,50000,Active
CU000454,Urban Construction,Contractor,R01,SR0111,MA Metro,MA,42455,2024-09-19,250000,Active
CU000455,Build LLC,Distributor,R01,SR0106,PA City,PA,70412,2019-12-29,50000,Active
CU000456,Summit Inc,Builder,R01,SR0006,MA Heights,MA,85043,2020-10-08,100000,Active
CU000457,Atlas Development,Contractor,R04,SR0109,NV Heights,NV,67146,2023-01-04,50000,Active
CU000458,Atlas Homes,Contractor,R02,SR0017,NC Metro,NC,91863,2023-08-22,100000,Active
CU000459,Pioneer Homes,Retailer,R03,SR0183,MI City,MI,20048,2021-11-09,500000,Active
CU000460,Home Inc,Contractor,R05,SR0135,OR City,OR,98022,2024-01-16,250000,Active
CU000461,Evergreen Group,Distributor,R05,SR0160,WA Heights,WA,93614,2023-05-08,50000,Active
CU000462,Dream Supply,Distributor,R01,SR0116,CT City,CT,99824,2020-07-29,250000,Active
CU000463,Evergreen Contracting,Builder,R01,SR0086,NY Metro,NY,88804,2019-02-26,100000,Active
CU000464,Metro Homes,Contractor,R01,SR0146,NY Metro,NY,14850,2019-11-25,250000,Active
CU000465,Pioneer Construction,Contractor,R03,SR0013,WI City,WI,21000,2021-07-26,1000000,Active
CU000466,Prime Inc,Retailer,R03,SR0043,IL Metro,IL,25812,2022-07-27,50000,Active
CU000467,Urban Inc,Contractor,R01,SR0036,NY Heights,NY,40924,2018-12-19,100000,Active
CU000468,Atlas Construction,Distributor,R02,SR0132,NC Metro,NC,59113,2022-04-30,100000,Active
CU000469,Cornerstone Materials,Contractor,R02,SR0117,NC City,NC,12762,2025-04-17,250000,Active
CU000470,Home Materials,Distributor,R01,SR0176,NY Metro,NY,99816,2021-05-11,250000,Active
CU000471,Skyline Development,Distributor,R01,SR0096,MA Metro,MA,31001,2017-05-19,25000,Active
CU000472,Summit Materials,Contractor,R03,SR0153,IL Metro,IL,23159,2020-12-12,1000000,Active
CU000473,Urban Group,Distributor,R04,SR0179,NV Heights,NV,16828,2024-03-10,1000000,Active
CU000474,Home Materials,Builder,R02,SR0062,FL Metro,FL,24526,2023-08-31,1000000,Active
CU000475,Dream Development,Builder,R04,SR0154,NM Metro,NM,87728,2017-12-12,1000000,Active
CU000476,Atlas Supply,Builder,R04,SR0129,NM City,NM,13010,2017-12-31,250000,Active
CU000477,Summit Inc,Builder,R04,SR0054,AZ Metro,AZ,44099,2023-05-13,25000,Active
CU000478,Pioneer Group,Retailer,R01,SR0166,NJ Heights,NJ,36626,2020-03-25,250000,Active
CU000479,Atlas Supply,Builder,R04,SR0139,OK City,OK,47089,2021-08-01,50000,Active
CU000480,Atlas Group,Contractor,R02,SR0082,FL Metro,FL,58449,2017-02-12,50000,Active
CU000481,Skyline Homes,Contractor,R04,SR0129,AZ Metro,AZ,88275,2017-08-02,1000000,Active
CU000482,  Evergreen Inc ,Distributor,R03,SR0113,OH Metro,OH,15965,2020-05-24,500000,Active
CU000483,Atlas Contracting,Distributor,R04,SR0179,NM City,NM,76027,2018-06-25,25000,Active
CU000484,Dream Development,Retailer,R01,SR0166,PA Heights,PA,15788,2025-05-22,250000,Active
CU000485,Home LLC,Builder,R03,SR0083,IN Metro,IN,31624,2023-03-27,500000,Active
CU000486,Skyline Contracting,Contractor,R04,SR0049,TX City,TX,44108,2022-07-21,25000,Active
CU000487,Pioneer Group,Retailer,R01,SR0176,MA Metro,MA,29405,2019-01-10,250000,Active
CU000488,Atlas Supply,Distributor,R02,SR0182,TN Metro,TN,10540,2017-11-11,1000000,Active
CU000489,Build Development,Contractor,R02,SR0032,SC Heights,SC,99212,2020-08-18,100000,Active
CU000490,Evergreen Group,Contractor,R02,SR0147,FL City,fl,45300,2024-05-11,1000000,Active
CU000491,Skyline Construction,Contractor,R05,SR0185,CO Metro,CO,47087,2023-02-20,50000,Active
CU000492,Dream Supply,Builder,R05,SR0130,CO City,CO,62286,2021-05-11,100000,Active
CU000493,Home Group,Retailer,R04,SR0049,NM Heights,NM,50645,2024-06-18,25000,Active
CU000494,Pioneer Homes,Distributor,R01,SR0061,PA Heights,PA,83801,2021-02-17,250000,Active
CU000495,Build LLC,Builder,R05,SR0140,WA Metro,WA,70755,2022-07-22,25000,Active
CU000496,Summit Builders,Retailer,R05,SR0095,UT City,UT,72601,2019-10-16,250000,Active
CU000497,Metro Builders,Contractor,R05,SR0185,CO Metro,CO,77294,2022-03-19,25000,Active
CU000498,Prime LLC,Distributor,R05,SR0085,OR Metro,OR,96714,2017-07-05,500000,Active
CU000499,Atlas Group,Builder,R01,SR0096,MA Heights,MA,68975,2019-05-15,100000,Active
CU000500,  Evergreen Builders ,Builder,R02,SR0192,FL Heights,FL,12348,2024-05-10,100000,Active
CU000501,Cornerstone Inc,Retailer,R04,SR0129,OK Heights,OK,49688,2024-09-29,1000000,Active
