ProductID,ProductName,CategoryID,CategoryName,SupplierID,StandardCost,ListPrice,WeightLbs,Status
P00330,Concrete Accessories Pro 0330,C15,Concrete Accessories,S0006,63.36,76.95,6.74,Active
P00331,Cement Pro 0331,C01,Cement,S0173,8.29,14.41,8.88,Active
P00332,Drywall Commercial 0332,C02,Drywall,S0137,14.42,21.86,6.63,Active
P00333,Lumber Pro 0333,C03,Lumber,S0059,25.61,46.32,1.94,Active
P00334,Roofing Standard 0334,C04,Roofing,S0237,8.75,14.48,13.93,Active
P00335,Insulation Standard 0335,C05,Insulation,S0221,18.8,30.73,0.9,Active
P00336,Steel Premium 0336,C06,Steel,S0218,46.96,62.26,11.53,Active
P00337,Paint Premium 0337,C07,Paint,S0004,16.45,26.47,2.76,Active
P00338,Flooring Standard 0338,C08,Flooring,S0085,48.67,69.34,12.36,Active
P00339,Plumbing Commercial 0339,C09,Plumbing,S0072,143.71,243.73,13.17,Active
P00340,Electrical Commercial 0340,C10,Electrical,S0119,35.57,42.81,7.77,Active
P00341,Tools Commercial 0341,C11,Tools,S0123,48.03,62.38,15.84,Active
P00342,Fasteners Commercial 0342,C12,Fasteners,S0149,65.12,110.55,5.65,Active
P00343,Doors Standard 0343,C13,Doors,S0236,19.99,25.87,5.86,Active
P00344,Windows Premium 0344,C14,Windows,S0187,47.16,67.57,34.76,Active
P00345,Concrete Accessories Premium 0345,C15,Concrete Accessories,S0124,19.66,28.07,6.16,Active
P00346,Cement Pro 0346,C01,Cement,S0083,33.78,58.86,7.23,Active
P00347,Drywall Commercial 0347,C02,Drywall,S0042,52.8,74.82,1.19,Active
P00348,Lumber Pro 0348,C03,Lumber,S0205,15.2,21.05,4.46,Active
P00349,Roofing Standard 0349,C04,Roofing,S0139,5.34,8.11,3.79,Active
P00350,Insulation Pro 0350,C05,Insulation,S0095,14.29,17.71,7.53,Active
P00351,Steel Commercial 0351,C06,Steel,S0064,59.09,75.77,7.24,Active
P00352,Paint Pro 0352,C07,Paint,S0126,13.18,19.57,8.57,Active
P00353,Flooring Commercial 0353,C08,Flooring,S0140,56.51,84.51,3.75,Active
P00354,Plumbing Pro 0354,C09,Plumbing,S0243,14.33,24.22,14.92,Active
P00355,Electrical Commercial 0355,C10,Electrical,S0102,23.22,40.92,16.16,Active
P00356,Tools Pro 0356,C11,Tools,S0234,26.85,39.46,16.97,Active
P00357,Fasteners Commercial 0357,C12,Fasteners,S0097,13.14,18.98,8.93,Active
P00358,Doors Standard 0358,C13,Doors,S0117,23.39,39.74,3.02,Active
P00359,Windows Standard 0359,C14,Windows,S0095,9.08,14.27,16.73,Active
P00360,Concrete Accessories Standard 0360,C15,Concrete Accessories,S0130,21.21,24.34,3.6,Active
P00361,Cement Standard 0361,C01,Cement,S0137,25.35,30.38,24.91,Active
P00362,Drywall Premium 0362,C02,Drywall,S0117,5.49,8.07,2.35,Active
P00363,Lumber Standard 0363,C03,Lumber,S0028,14.21,23.73,33.62,Active
P00364,Roofing Pro 0364,C04,Roofing,S0019,33.04,45.84,18.0,Active
P00365,Insulation Premium 0365,C05,Insulation,S0057,12.21,19.03,3.3,Active
P00366,Steel Standard 0366,C06,Steel,S0207,37.09,53.08,9.51,Active
P00367,Paint Commercial 0367,C07,Paint,S0103,39.81,56.48,7.62,Active
P00368,Flooring Standard 0368,C08,Flooring,S0085,32.94,53.83,10.41,Active
P00369,Plumbing Commercial 0369,C09,Plumbing,S0054,46.73,73.3,18.66,Active
P00370,Electrical Pro 0370,C10,Electrical,S0080,8.72,14.4,1.19,Active
P00371,Tools Commercial 0371,C11,Tools,S0210,54.66,66.8,26.28,Active
P00372,Fasteners Commercial 0372,C12,Fasteners,S0164,13.27,20.53,1.69,Active
P00373,Doors Commercial 0373,C13,Doors,S0117,29.06,34.76,20.86,Active
P00374,Windows Standard 0374,C14,Windows,S0021,95.42,115.56,14.36,Active
P00375,Concrete Accessories Standard 0375,C15,Concrete Accessories,S0137,20.9,29.61,4.04,Active
P00376,Cement Commercial 0376,C01,Cement,S0074,27.33,41.94,6.89,Active
P00377,Drywall Premium 0377,C02,Drywall,S0188,13.32,21.22,57.05,Active
P00378,Lumber Premium 0378,C03,Lumber,S0013,94.6,156.81,25.09,Active
P00379,Roofing Pro 0379,C04,Roofing,S0065,14.23,25.6,19.48,Active
P00380,Insulation Premium 0380,C05,Insulation,S0206,42.43,51.06,13.44,Active
P00381,Steel Pro 0381,C06,Steel,S0122,65.02,112.56,15.99,Active
P00382,Paint Pro 0382,C07,Paint,S0087,45.51,75.24,16.01,Active
P00383,Flooring Premium 0383,C08,Flooring,S0072,34.42,44.08,1.81,Active
P00384,Plumbing Commercial 0384,C09,Plumbing,S0081,28.75,38.97,5.47,Active
P00385,Electrical Standard 0385,C10,Electrical,S0077,11.07,14.97,41.0,Active
P00386,Tools Pro 0386,C11,Tools,S0085,90.95,123.95,30.67,Active
P00387,Fasteners Premium 0387,C12,Fasteners,S0052,32.42,57.78,30.43,Active
P00388,Doors Standard 0388,C13,Doors,S0047,27.34,43.05,10.83,Active
P00389,Windows Standard 0389,C14,Windows,S0026,12.61,16.51,12.9,Active
P00390,Concrete Accessories Premium 0390,C15,Concrete Accessories,S0113,28.28,41.1,2.79,Active
P00391,Cement Pro 0391,C01,Cement,S0223,26.16,41.06,8.4,Active
P00392,Drywall Commercial 0392,C02,Drywall,S0146,95.42,120.79,20.18,Active
P00393,Lumber Standard 0393,C03,Lumber,S0111,27.33,37.5,11.29,Active
P00394,Roofing Commercial 0394,C04,,S0240,27.96,36.52,7.52,Active
P00395,Insulation Commercial 0395,C05,Insulation,S0176,12.71,18.46,7.88,Active
P00396,Steel Standard 0396,C06,Steel,S0068,16.08,28.36,2.93,Active
P00397,Paint Premium 0397,C07,Paint,S0187,38.78,60.64,12.83,Active
P00398,Flooring Commercial 0398,C08,Flooring,S0050,7.76,9.07,8.08,Active
P00399,Plumbing Premium 0399,C09,Plumbing,S0164,54.43,77.8,23.41,Active
P00400,Electrical Premium 0400,C10,Electrical,S0025,55.59,70.83,9.35,Active
P00401,Tools Pro 0401,C11,Tools,S0138,15.01,17.62,3.4,Active
P00402,Fasteners Premium 0402,C12,Fasteners,S0100,34.51,40.75,12.7,Active
P00403,Doors Standard 0403,C13,Doors,S0175,66.76,83.38,24.29,Active
P00404,Windows Commercial 0404,C14,Windows,S0038,24.72,29.64,2.95,Active
P00405,Concrete Accessories Premium 0405,C15,Concrete Accessories,S0196,21.69,28.36,10.97,Active
P00406,Cement Standard 0406,C01,Cement,S0127,23.54,30.33,5.36,Active
P00407,Drywall Pro 0407,C02,Drywall,S0038,32.36,38.59,5.73,Active
P00408,Lumber Pro 0408,C03,Lumber,S0020,17.47,26.17,11.94,Active
P00409,Roofing Pro 0409,C04,Roofing,S0082,20.46,29.2,11.24,Active
P00410,Insulation Pro 0410,C05,Insulation,S0079,32.83,54.2,3.24,Active
P00411,Steel Premium 0411,C06,Steel,S0193,19.36,23.19,32.92,Active
P00412,Paint Premium 0412,C07,Paint,S0203,12.02,17.9,1.34,Active
P00413,Flooring Pro 0413,C08,Flooring,S0052,7.36,9.95,9.26,Active
P00414,Plumbing Pro 0414,C09,Plumbing,S0151,27.71,32.86,8.12,Active
P00415,Electrical Premium 0415,C10,Electrical,S0248,63.43,75.17,0.81,Active
P00416,Tools Standard 0416,C11,Tools,S0010,35.77,58.66,36.79,Active
P00417,Fasteners Pro 0417,C12,Fasteners,S0167,12.31,19.27,6.41,Active
P00418,Doors Commercial 0418,C13,Doors,S0107,16.01,24.22,4.04,Active
P00419,Windows Premium 0419,C14,Windows,S0089,21.58,34.54,32.61,Active
P00420,Concrete Accessories Premium 0420,C15,Concrete Accessories,S0060,98.12,114.38,6.67,Active
P00421,Cement Standard 0421,C01,Cement,S0211,102.88,137.02,9.32,Active
P00422,Drywall Premium 0422,C02,Drywall,S0073,92.53,154.79,8.3,Active
P00423,Lumber Pro 0423,C03,Lumber,S0104,29.72,34.35,12.54,Active
P00424,Roofing Pro 0424,C04,Roofing,S0123,250.94,437.58,19.42,Active
P00425,Insulation Standard 0425,C05,Insulation,S0116,16.53,20.59,21.59,Active
P00426,Steel Premium 0426,C06,Steel,S0087,21.05,34.38,5.81,Active
P00427,Paint Standard 0427,C07,Paint,S0171,51.21,60.18,9.28,Active
P00428,Flooring Pro 0428,C08,Flooring,S0192,32.95,39.07,9.14,Active
P00429,Plumbing Standard 0429,C09,Plumbing,S0140,34.32,46.77,13.23,Active
P00430,Electrical Commercial 0430,C10,Electrical,S0061,6.99,9.35,16.44,Active
P00431,Tools Pro 0431,C11,Tools,S0223,13.63,16.05,2.46,Active
P00432,Fasteners Pro 0432,C12,Fasteners,S0122,26.03,31.68,9.73,Active
P00433,Doors Standard 0433,C13,Doors,S0179,16.69,23.04,19.07,Active
P00434,Windows Standard 0434,C14,Windows,S0017,10.6,12.05,6.26,Active
P00435,Concrete Accessories Premium 0435,C15,Concrete Accessories,S0169,18.0,20.57,8.65,Active
P00436,Cement Commercial 0436,C01,Cement,S0048,32.96,47.73,3.64,Active
P00437,Drywall Pro 0437,C02,Drywall,S0241,45.02,78.6,9.55,Active
P00438,Lumber Commercial 0438,C03,Lumber,S0037,7.21,11.56,1.55,Active
P00439,Roofing Commercial 0439,C04,Roofing,S0233,26.88,47.7,7.4,Active
P00440,Insulation Pro 0440,C05,Insulation,S0239,25.22,35.46,8.8,Active
P00441,Steel Pro 0441,C06,Steel,S0138,31.75,43.95,21.18,Active
P00442,Paint Standard 0442,C07,Paint,S0213,12.46,14.31,3.14,Active
P00443,Flooring Premium 0443,C08,Flooring,S0120,12.61,20.46,11.71,Active
P00444,Plumbing Commercial 0444,C09,Plumbing,S0151,64.81,103.31,6.12,Active
P00445,Electrical Commercial 0445,C10,Electrical,S0246,4.71,7.83,1.95,Active
P00446,Tools Premium 0446,C11,Tools,S0197,15.13,24.14,5.46,Active
P00447,Fasteners Pro 0447,C12,Fasteners,S0222,20.37,29.07,9.34,Active
P00448,Doors Premium 0448,C13,Doors,S0198,21.8,32.09,23.21,Active
P00449,Windows Standard 0449,C14,Windows,S0088,16.89,30.85,4.15,Active
P00450,Concrete Accessories Premium 0450,C15,Concrete Accessories,S0019,37.91,55.89,2.27,Active
P00451,Cement Premium 0451,C01,Cement,S0187,35.62,54.35,9.9,Active
P00452,Drywall Standard 0452,C02,Drywall,S0247,24.45,40.21,37.69,Active
P00453,Lumber Commercial 0453,C03,Lumber,S0075,17.54,32.02,57.64,Active
P00454,Roofing Commercial 0454,C04,Roofing,S0119,23.15,27.19,2.86,Active
P00455,Insulation Standard 0455,C05,Insulation,S0073,28.47,34.58,3.43,Active
P00456,Steel Standard 0456,C06,Steel,S0185,16.02,24.45,12.9,Active
P00457,Paint Pro 0457,C07,Paint,S0214,40.0,55.84,5.16,Active
P00458,Flooring Premium 0458,C08,Flooring,S0068,54.12,67.85,25.58,Active
P00459,Plumbing Pro 0459,C09,Plumbing,S0128,74.1,117.87,14.53,Active
P00460,Electrical Commercial 0460,C10,Electrical,S0087,70.41,99.49,1.66,Active
P00461,Tools Premium 0461,C11,Tools,S0060,21.7,27.01,4.14,Active
P00462,Fasteners Premium 0462,C12,Fasteners,S0046,29.47,37.96,5.4,Active
P00463,Doors Commercial 0463,C13,Doors,S0018,24.14,28.1,49.1,Active
P00464,Windows Standard 0464,C14,Windows,S0003,24.08,33.7,13.1,Active
P00465,Concrete Accessories Standard 0465,C15,Concrete Accessories,S0069,23.04,30.44,9.66,Active
P00466,Cement Commercial 0466,C01,Cement,S0124,27.23,33.7,13.51,Active
P00467,Drywall Premium 0467,C02,Drywall,S0241,61.3,90.67,39.75,Active
P00468,Lumber Commercial 0468,C03,Lumber,S0090,33.67,48.65,15.34,Active
P00469,Roofing Commercial 0469,C04,Roofing,S0045,12.11,16.98,8.34,Active
P00470,Insulation Standard 0470,C05,Insulation,S0029,52.36,84.52,19.68,Active
P00471,Steel Standard 0471,C06,Steel,S0052,31.44,48.6,20.04,Active
P00472,Paint Premium 0472,C07,Paint,S0145,38.23,53.21,26.58,Active
P00473,Flooring Pro 0473,C08,Flooring,S0036,33.2,38.42,6.55,Active
P00474,Plumbing Pro 0474,C09,Plumbing,S0009,34.3,40.61,0.65,Active
P00475,Electrical Premium 0475,C10,Electrical,S0156,35.45,54.32,0.34,Active
P00476,Tools Standard 0476,C11,Tools,S0103,8.11,12.88,13.55,Active
P00477,Fasteners Commercial 0477,C12,Fasteners,S0063,37.87,63.33,3.17,Active
P00478,Doors Standard 0478,C13,Doors,S0143,16.47,28.33,30.98,Active
P00479,Windows Commercial 0479,C14,Windows,S0197,19.32,33.08,67.94,Active
P00480,Concrete Accessories Pro 0480,C15,Concrete Accessories,S0214,27.08,47.78,13.03,Active
P00481,Cement Pro 0481,C01,Cement,S0175,84.08,106.47,10.15,Active
P00482,Drywall Premium 0482,C02,Drywall,S0087,13.44,17.4,8.18,Active
P00483,Lumber Premium 0483,C03,Lumber,S0034,26.45,38.2,2.64,Active
P00484,Roofing Standard 0484,C04,Roofing,S0134,22.67,27.76,4.63,Active
P00485,Insulation Commercial 0485,C05,Insulation,S0138,51.78,90.66,9.31,Active
P00486,Steel Pro 0486,C06,Steel,S0006,22.24,28.28,8.2,Active
P00487,Paint Premium 0487,C07,Paint,S0060,31.7,42.52,15.72,Active
P00488,Flooring Premium 0488,C08,Flooring,S0199,13.47,17.38,3.53,Active
P00489,Plumbing Commercial 0489,C09,Plumbing,S0133,58.75,73.59,6.23,Active
P00490,Electrical Pro 0490,C10,Electrical,S0074,10.06,17.28,13.46,Active
P00491,Tools Standard 0491,C11,Tools,S0250,37.5,47.37,2.28,Active
P00492,Fasteners Pro 0492,C12,Fasteners,S0100,31.84,45.08,17.5,Active
P00493,Doors Pro 0493,C13,Doors,S0072,35.24,60.27,15.94,Active
P00494,Windows Pro 0494,C14,Windows,S0193,10.15,12.07,12.16,Active
P00495,Concrete Accessories Premium 0495,C15,Concrete Accessories,S0243,21.94,26.35,5.84,Active
P00496,Cement Premium 0496,C01,Cement,S0126,49.87,81.67,34.17,Active
P00497,Drywall Commercial 0497,C02,Drywall,S0011,95.21,155.28,29.47,Active
P00498,Lumber Pro 0498,C03,Lumber,S0084,25.11,38.07,12.4,Active
P00499,Roofing Commercial 0499,C04,Roofing,S0158,46.38,82.81,10.06,Active
P00500,Insulation Premium 0500,C05,Insulation,S0115,29.71,40.03,18.94,Active
P00501,Steel Premium 0501,C06,Steel,S0239,26.01,35.04,4.68,Active
P00502,Paint Commercial 0502,C07,Paint,S0068,20.28,33.94,15.97,Active
P00503,Flooring Premium 0503,C08,Flooring,S0119,27.17,33.14,12.26,Active
P00504,Plumbing Commercial 0504,C09,Plumbing,S0069,43.34,63.86,6.44,Active
P00505,Electrical Premium 0505,C10,Electrical,S0042,46.03,60.36,12.69,Active
P00506,Tools Pro 0506,C11,Tools,S0063,11.42,18.7,33.05,Active
P00507,Fasteners Standard 0507,C12,Fasteners,S0213,19.1,25.9,2.03,Active
P00508,Doors Commercial 0508,C13,Doors,S0149,13.05,21.12,3.6,Active
P00509,Windows Standard 0509,C14,Windows,S0009,28.12,42.34,7.05,Active
P00510,Concrete Accessories Commercial 0510,C15,Concrete Accessories,S0124,21.42,35.12,15.76,Active
P00511,Cement Commercial 0511,C01,Cement,S0058,34.4,42.9,11.99,Active
P00512,Drywall Premium 0512,C02,Drywall,S0152,36.12,56.25,15.71,Active
P00513,Lumber Pro 0513,C03,Lumber,S0048,6.2,11.39,6.5,Active
P00514,Roofing Commercial 0514,C04,Roofing,S0058,5.89,8.49,9.32,Active
P00515,Insulation Commercial 0515,C05,Insulation,S0023,27.02,34.22,23.13,Active
P00516,Steel Pro 0516,C06,Steel,S0108,62.26,107.8,10.83,Active
P00517,Paint Pro 0517,C07,Paint,S0119,19.1,24.28,13.97,Active
P00518,Flooring Standard 0518,C08,Flooring,S0140,18.74,24.15,9.01,Active
P00519,Plumbing Commercial 0519,C09,Plumbing,S0099,54.07,63.29,5.46,Active
P00520,Electrical Standard 0520,C10,Electrical,S0084,47.65,87.41,16.6,Active
P00521,Tools Commercial 0521,C11,Tools,S0168,13.9,21.22,21.68,Active
P00522,Fasteners Commercial 0522,C12,Fasteners,S0062,44.21,68.63,9.89,Active
P00523,Doors Premium 0523,C13,Doors,S0246,15.9,23.54,4.16,Active
P00524,Windows Commercial 0524,C14,Windows,S0098,18.61,32.3,14.71,Active
P00525,Concrete Accessories Commercial 0525,C15,Concrete Accessories,S0011,13.89,19.03,13.38,Active
P00526,Cement Pro 0526,C01,Cement,S0021,11.37,14.02,7.51,Active
P00527,Drywall Pro 0527,C02,Drywall,S0145,29.28,37.15,81.5,Active
P00528,Lumber Commercial 0528,C03,Lumber,S0130,10.34,16.04,33.95,Active
P00529,Roofing Pro 0529,C04,Roofing,S0220,30.11,40.41,13.07,Active
P00530,Insulation Pro 0530,C05,Insulation,S0017,29.45,34.03,13.47,Active
P00531,Steel Premium 0531,C06,Steel,S0217,24.35,27.84,33.4,Active
P00532,Paint Pro 0532,C07,Paint,S0157,19.7,22.99,25.0,Active
P00533,Flooring Commercial 0533,C08,Flooring,S0188,17.27,22.44,8.55,Active
P00534,Plumbing Premium 0534,C09,Plumbing,S0212,12.8,22.59,13.59,Active
P00535,Electrical Pro 0535,C10,Electrical,S0060,74.56,109.83,8.42,Active
P00536,Tools Pro 0536,C11,Tools,S0012,23.62,31.34,3.31,Active
P00537,Fasteners Standard 0537,C12,Fasteners,S0067,23.09,31.19,2.15,Active
P00538,Doors Pro 0538,C13,Doors,S0091,14.31,16.98,11.07,Active
P00539,Windows Standard 0539,C14,Windows,S0076,68.26,120.75,113.1,Active
P00540,Concrete Accessories Standard 0540,C15,Concrete Accessories,S0094,17.98,26.84,32.84,Active
P00541,Cement Standard 0541,C01,Cement,S0205,32.16,41.42,7.88,Active
P00542,Drywall Pro 0542,C02,Drywall,S0030,36.7,51.84,9.54,Active
P00543,Lumber Pro 0543,C03,Lumber,S0178,29.29,50.88,6.25,Active
P00544,Roofing Premium 0544,C04,Roofing,S0152,10.19,16.03,2.25,Active
P00545,Insulation Standard 0545,C05,Insulation,S0062,42.83,63.68,7.04,Active
P00546,Steel Standard 0546,C06,Steel,S0240,17.86,25.11,9.09,Active
P00547,Paint Pro 0547,C07,Paint,S0234,47.3,55.0,10.62,Active
P00548,Flooring Pro 0548,C08,Flooring,S0089,17.13,25.8,27.21,Active
P00549,Plumbing Pro 0549,C09,Plumbing,S0009,81.89,94.38,14.08,Active
P00550,Electrical Premium 0550,C10,Electrical,S0114,53.6,64.68,27.6,Active
P00551,Tools Commercial 0551,C11,Tools,S0173,59.8,88.49,15.68,Active
P00552,Fasteners Standard 0552,C12,Fasteners,S0040,41.22,69.17,14.41,Active
P00553,Doors Commercial 0553,C13,Doors,S0051,12.58,22.23,16.96,Active
P00554,Windows Commercial 0554,C14,Windows,S0126,10.5,13.12,4.41,Active
P00555,Concrete Accessories Standard 0555,C15,Concrete Accessories,S0063,67.52,95.17,19.22,Active
P00556,Cement Premium 0556,C01,Cement,S0012,76.8,109.17,7.07,Active
P00557,Drywall Premium 0557,C02,Drywall,S0060,12.1,20.13,7.27,Active
P00558,Lumber Standard 0558,C03,Lumber,S0192,29.12,42.18,9.69,Active
P00559,Roofing Standard 0559,C04,Roofing,S0214,59.95,71.59,6.52,Active
P00560,Insulation Commercial 0560,C05,Insulation,S0003,34.69,58.5,3.71,Active
P00561,Steel Commercial 0561,C06,Steel,S0140,37.16,46.44,9.05,Active
P00562,Paint Standard 0562,C07,Paint,S0014,16.04,24.6,7.3,Active
P00563,Flooring Commercial 0563,C08,Flooring,S0191,23.83,31.03,7.08,Active
P00564,Plumbing Pro 0564,C09,Plumbing,S0055,93.69,126.3,8.26,Active
P00565,Electrical Standard 0565,C10,Electrical,S0206,22.86,37.81,1.37,Active
P00566,Tools Pro 0566,C11,Tools,S0209,14.5,20.0,7.12,Active
P00567,Fasteners Commercial 0567,C12,Fasteners,S0107,16.78,26.86,31.3,Active
P00568,Doors Pro 0568,C13,Doors,S0250,24.16,28.63,28.78,Active
P00569,Windows Premium 0569,C14,Windows,S0237,28.31,35.1,9.33,Active
P00570,Concrete Accessories Standard 0570,C15,Concrete Accessories,S0179,25.48,35.19,9.06,Active
P00571,Cement Commercial 0571,C01,Cement,S0030,90.3,151.35,1.12,Active
P00572,Drywall Standard 0572,C02,Drywall,S0036,6.68,12.05,5.54,Active
P00573,Lumber Commercial 0573,C03,Lumber,S0201,27.39,45.52,16.8,Active
P00574,Roofing Pro 0574,C04,Roofing,S0143,37.76,55.01,6.39,Active
P00575,Insulation Standard 0575,C05,Insulation,S0032,55.33,85.41,22.81,Active
P00576,Steel Premium 0576,C06,Steel,S0237,30.84,40.4,21.46,Active
P00577,Paint Standard 0577,C07,Paint,S0126,32.81,43.03,5.44,Active
P00578,Flooring Commercial 0578,C08,Flooring,S0025,44.19,52.71,9.97,Active
P00579,Plumbing Premium 0579,C09,Plumbing,S0119,27.14,37.27,33.98,Active
P00580,Electrical Premium 0580,C10,Electrical,S0223,4.88,5.85,2.52,Active
P00581,Tools Commercial 0581,C11,Tools,S0084,11.81,13.98,6.51,Active
P00582,Fasteners Commercial 0582,C12,Fasteners,S0157,22.69,36.12,2.32,Active
P00583,Doors Standard 0583,C13,Doors,S0153,13.6,15.59,4.16,Active
P00584,Windows Premium 0584,C14,Windows,S0109,151.44,224.76,45.68,Active
P00585,Concrete Accessories Pro 0585,C15,Concrete Accessories,S0024,20.32,24.55,6.51,Active
P00586,Cement Commercial 0586,C01,Cement,S0224,12.13,18.31,1.62,Active
P00587,Drywall Pro 0587,C02,Drywall,S0079,24.98,40.0,3.68,Active
P00588,Lumber Premium 0588,C03,Lumber,S0053,25.55,29.28,2.14,Active
P00589,Roofing Pro 0589,C04,Roofing,S0047,15.9,21.53,10.32,Active
P00590,Insulation Premium 0590,C05,Insulation,S0092,35.03,53.76,13.14,Active
P00591,Steel Standard 0591,C06,Steel,S0060,10.76,19.29,19.48,Active
P00592,Paint Standard 0592,C07,Paint,S0180,15.48,23.49,15.95,Active
P00593,Flooring Standard 0593,C08,Flooring,S0217,26.91,36.6,2.61,Active
P00594,Plumbing Pro 0594,C09,Plumbing,S0058,21.73,37.47,12.54,Active
P00595,Electrical Premium 0595,C10,Electrical,S0120,41.64,59.77,7.95,Active
P00596,Tools Standard 0596,C11,Tools,S0074,79.22,96.89,22.35,Active
P00597,Fasteners Standard 0597,C12,Fasteners,S0008,22.65,28.87,17.73,Active
P00598,Doors Premium 0598,C13,Doors,S0144,104.97,167.06,52.69,Active
P00599,Windows Standard 0599,C14,Windows,S0181,11.48,13.11,3.92,Active
P00600,Concrete Accessories Pro 0600,C15,Concrete Accessories,S0001,76.66,118.89,3.48,Active
P00601,Cement Pro 0601,C01,Cement,S0175,10.74,18.93,5.83,Active
P00602,Drywall Commercial 0602,C02,Drywall,S0028,36.39,41.59,8.23,Active
P00603,Lumber Pro 0603,C03,Lumber,S0026,17.19,26.68,4.92,Active
P00604,Roofing Standard 0604,C04,Roofing,S0037,16.47,19.1,4.09,Active
P00605,Insulation Commercial 0605,C05,Insulation,S0011,133.91,191.16,11.8,Active
P00606,Steel Commercial 0606,C06,Steel,S0132,50.44,59.56,5.81,Active
P00607,Paint Pro 0607,C07,Paint,S0121,23.8,35.54,4.75,Active
P00608,Flooring Standard 0608,C08,Flooring,S0105,4.24,6.18,2.61,Active
P00609,Plumbing Commercial 0609,C09,Plumbing,S0207,7.63,9.43,1.19,Active
P00610,Electrical Premium 0610,C10,Electrical,S0198,11.74,18.79,29.74,Active
P00611,Tools Pro 0611,C11,Tools,S0041,26.28,36.71,28.83,Active
P00612,Fasteners Pro 0612,C12,Fasteners,S0169,36.15,59.62,18.25,Active
P00613,Doors Pro 0613,C13,Doors,S0045,14.43,24.22,14.46,Active
P00614,Windows Premium 0614,C14,Windows,S0071,45.15,81.42,5.37,Active
P00615,Concrete Accessories Standard 0615,C15,Concrete Accessories,S0229,40.11,68.8,15.02,Active
P00616,Cement Premium 0616,C01,Cement,S0068,18.45,21.46,3.29,Active
P00617,Drywall Premium 0617,C02,Drywall,S0210,11.84,19.27,9.76,Active
P00618,Lumber Standard 0618,C03,Lumber,S0145,34.09,42.25,4.42,Active
